2.430987358093261719e-01,6.330280900001525879e-01,5.452694892883300781e-01,9.215396642684936523e-01,4.687488079071044922e-01,1.000000000000000000e+00
2.895765602588653564e-01,5.934119224548339844e-01,5.900090932846069336e-01,9.235202670097351074e-01,5.640298724174499512e-01,1.000000000000000000e+00
4.325978159904479980e-01,2.550751864910125732e-01,3.198228180408477783e-01,9.350254535675048828e-01,7.697650790214538574e-01,1.000000000000000000e+00
1.113788411021232605e-01,4.486436545848846436e-01,2.948319911956787109e-01,9.270073175430297852e-01,2.667931914329528809e-01,1.000000000000000000e+00
1.709375381469726562e-01,6.013700962066650391e-01,6.880241036415100098e-01,9.716578722000122070e-01,6.322766542434692383e-01,1.000000000000000000e+00
1.684674024581909180e-01,5.558812022209167480e-01,6.766667962074279785e-01,9.242165088653564453e-01,1.834446787834167480e-01,1.000000000000000000e+00
2.322341054677963257e-01,4.122135043144226074e-01,1.889367699623107910e-01,9.690622091293334961e-01,1.461187601089477539e-01,1.000000000000000000e+00
2.281458228826522827e-01,4.902999401092529297e-01,6.338971108198165894e-02,9.315591454505920410e-01,5.444828271865844727e-01,1.000000000000000000e+00
5.173349380493164062e-01,6.279899477958679199e-01,2.058117836713790894e-01,9.230391979217529297e-01,6.444156765937805176e-01,1.000000000000000000e+00
5.570095181465148926e-01,6.273022294044494629e-01,5.192033052444458008e-01,9.355852603912353516e-01,3.747374415397644043e-01,1.000000000000000000e+00
7.230966091156005859e-01,2.955138385295867920e-01,2.496797293424606323e-01,9.178360700607299805e-01,8.116055130958557129e-01,1.000000000000000000e+00
1.165354177355766296e-01,2.160360813140869141e-01,6.286402940750122070e-01,9.214442968368530273e-01,2.050274610519409180e-01,1.000000000000000000e+00
3.453184068202972412e-01,5.677627325057983398e-01,5.319787263870239258e-01,9.628040194511413574e-01,5.516166090965270996e-01,1.000000000000000000e+00
4.853884577751159668e-01,2.176396995782852173e-01,1.302528828382492065e-01,9.148267507553100586e-01,7.602190971374511719e-01,1.000000000000000000e+00
5.216988325119018555e-01,5.573825240135192871e-01,5.774918198585510254e-01,9.072535037994384766e-01,8.018711209297180176e-01,1.000000000000000000e+00
1.480117887258529663e-01,5.781931877136230469e-01,1.615344285964965820e-01,9.448748230934143066e-01,7.198497653007507324e-01,1.000000000000000000e+00
1.317953467369079590e-01,3.951846659183502197e-01,3.838142156600952148e-01,9.778384566307067871e-01,7.836396098136901855e-01,1.000000000000000000e+00
5.250040292739868164e-01,5.021389126777648926e-01,2.193490713834762573e-01,9.712554812431335449e-01,2.794223427772521973e-01,1.000000000000000000e+00
6.709733605384826660e-01,6.518623232841491699e-01,2.371915429830551147e-01,9.449791908264160156e-01,5.199420452117919922e-01,1.000000000000000000e+00
6.683126688003540039e-01,5.761789083480834961e-01,4.284227192401885986e-01,9.390713572502136230e-01,6.423765420913696289e-01,1.000000000000000000e+00
2.062733173370361328e-01,2.517508268356323242e-01,9.418678283691406250e-02,9.750557541847229004e-01,6.772057414054870605e-01,1.000000000000000000e+00
6.781938672065734863e-01,2.664358913898468018e-01,2.936758399009704590e-01,9.485881328582763672e-01,2.368844747543334961e-01,1.000000000000000000e+00
2.742633819580078125e-01,2.922853231430053711e-01,6.117091178894042969e-01,9.757758378982543945e-01,8.376241922378540039e-01,1.000000000000000000e+00
5.744664072990417480e-01,3.338728547096252441e-01,4.014590680599212646e-01,9.001382589340209961e-01,6.353345513343811035e-01,1.000000000000000000e+00
2.466630041599273682e-01,6.368033289909362793e-01,3.087847232818603516e-01,9.473576545715332031e-01,8.637796044349670410e-01,1.000000000000000000e+00
4.515970051288604736e-01,5.055105686187744141e-01,4.269792437553405762e-01,9.032894372940063477e-01,7.097903490066528320e-01,1.000000000000000000e+00
6.218455433845520020e-01,5.222117900848388672e-01,2.545664310455322266e-01,9.404743313789367676e-01,4.647349715232849121e-01,1.000000000000000000e+00
3.025799691677093506e-01,1.797018051147460938e-01,1.969442367553710938e-01,9.334197640419006348e-01,4.448191523551940918e-01,1.000000000000000000e+00
1.211052462458610535e-01,6.584989428520202637e-01,2.017472982406616211e-01,9.426736831665039062e-01,8.792290091514587402e-01,1.000000000000000000e+00
1.485936641693115234e-01,3.692893087863922119e-01,1.610773801803588867e-01,9.332938790321350098e-01,3.294584751129150391e-01,1.000000000000000000e+00
3.237230181694030762e-01,5.385614633560180664e-01,2.134377807378768921e-01,9.003170728683471680e-01,8.903722763061523438e-01,1.000000000000000000e+00
3.292147815227508545e-01,4.359676241874694824e-01,1.344458460807800293e-01,9.336427450180053711e-01,4.658989906311035156e-01,1.000000000000000000e+00
2.317054271697998047e-01,5.334597229957580566e-01,5.681053996086120605e-01,9.057810306549072266e-01,3.903556466102600098e-01,1.000000000000000000e+00
5.190097689628601074e-01,3.531175851821899414e-01,5.126739144325256348e-01,9.581115841865539551e-01,3.972334861755371094e-01,1.000000000000000000e+00
2.537295222282409668e-01,2.356485128402709961e-01,2.911415398120880127e-01,9.087839126586914062e-01,7.551930546760559082e-01,1.000000000000000000e+00
1.901029199361801147e-01,2.171849012374877930e-01,3.006626069545745850e-01,9.313725829124450684e-01,6.774819493293762207e-01,1.000000000000000000e+00
2.284888327121734619e-01,4.528598189353942871e-01,2.798536419868469238e-01,9.738571047782897949e-01,4.463922977447509766e-01,1.000000000000000000e+00
3.292361199855804443e-01,6.204139590263366699e-01,4.908089935779571533e-01,9.148935079574584961e-01,5.803141593933105469e-01,1.000000000000000000e+00
4.069402515888214111e-01,2.506898641586303711e-01,5.822569727897644043e-01,9.467078447341918945e-01,6.157273054122924805e-01,1.000000000000000000e+00
2.669855654239654541e-01,3.327682912349700928e-01,1.101204082369804382e-01,9.715943932533264160e-01,3.367190361022949219e-01,1.000000000000000000e+00
1.108518764376640320e-01,4.635201096534729004e-01,1.124478504061698914e-01,9.541648626327514648e-01,2.921757102012634277e-01,1.000000000000000000e+00
1.372845768928527832e-01,3.431810140609741211e-01,2.693531513214111328e-01,9.717787504196166992e-01,2.846072316169738770e-01,1.000000000000000000e+00
5.102965235710144043e-01,5.425266623497009277e-01,5.202944874763488770e-01,9.598687291145324707e-01,1.798484921455383301e-01,1.000000000000000000e+00
5.303622484207153320e-01,3.820818662643432617e-01,8.131907880306243896e-02,9.432252645492553711e-01,7.372707724571228027e-01,1.000000000000000000e+00
5.355530977249145508e-01,6.345021724700927734e-01,6.498674154281616211e-01,9.372819066047668457e-01,7.943137288093566895e-01,1.000000000000000000e+00
6.583614349365234375e-01,4.608679711818695068e-01,2.518298923969268799e-01,9.110555052757263184e-01,1.476332545280456543e-01,1.000000000000000000e+00
5.763501524925231934e-01,3.247721493244171143e-01,1.716610789299011230e-01,9.271699786186218262e-01,6.278916001319885254e-01,1.000000000000000000e+00
6.570802927017211914e-01,5.806530117988586426e-01,4.244930148124694824e-01,9.177677631378173828e-01,2.950670123100280762e-01,1.000000000000000000e+00
3.099088072776794434e-01,4.452697336673736572e-01,2.930220663547515869e-01,9.324609041213989258e-01,8.680224418640136719e-01,1.000000000000000000e+00
5.820714235305786133e-01,5.333271622657775879e-01,6.481660604476928711e-01,9.313812851905822754e-01,7.747763991355895996e-01,1.000000000000000000e+00
1.463901847600936890e-01,2.512284517288208008e-01,3.789869546890258789e-01,9.546644687652587891e-01,1.620951890945434570e-01,1.000000000000000000e+00
4.069497287273406982e-01,6.559047102928161621e-01,4.179776310920715332e-01,9.074084162712097168e-01,7.993037104606628418e-01,1.000000000000000000e+00
1.795428395271301270e-01,5.207753181457519531e-01,4.365298151969909668e-01,9.319214820861816406e-01,4.207614660263061523e-01,1.000000000000000000e+00
2.681826353073120117e-01,3.147340714931488037e-01,3.012194335460662842e-01,9.756448864936828613e-01,2.262334227561950684e-01,1.000000000000000000e+00
5.086685419082641602e-01,1.925561577081680298e-01,6.973897665739059448e-02,9.652152657508850098e-01,5.260914564132690430e-01,1.000000000000000000e+00
2.885490655899047852e-01,6.378170847892761230e-01,5.840255618095397949e-01,9.446022510528564453e-01,8.999482989311218262e-01,1.000000000000000000e+00
3.193545341491699219e-01,5.294812321662902832e-01,3.314599096775054932e-01,9.652537107467651367e-01,8.477517366409301758e-01,1.000000000000000000e+00
1.709233224391937256e-01,6.211474537849426270e-01,9.802018851041793823e-02,9.650955796241760254e-01,4.935256838798522949e-01,1.000000000000000000e+00
4.404118359088897705e-01,2.137322872877120972e-01,2.569504678249359131e-01,9.582176804542541504e-01,1.091083884239196777e-01,1.000000000000000000e+00
1.493780463933944702e-01,2.908796668052673340e-01,1.347990632057189941e-01,9.744563698768615723e-01,8.804492354393005371e-01,1.000000000000000000e+00
1.334220618009567261e-01,3.137515187263488770e-01,6.490515470504760742e-01,9.103912711143493652e-01,2.245413661003112793e-01,1.000000000000000000e+00
6.455659270286560059e-01,6.131401658058166504e-01,3.273508548736572266e-01,9.039887785911560059e-01,1.104646325111389160e-01,1.000000000000000000e+00
6.612091660499572754e-01,4.094099998474121094e-01,3.673842251300811768e-01,9.406210184097290039e-01,6.565587520599365234e-01,1.000000000000000000e+00
1.690729260444641113e-01,6.626852750778198242e-01,1.975594758987426758e-01,9.168241024017333984e-01,5.069795250892639160e-01,1.000000000000000000e+00
2.695752680301666260e-01,5.640195608139038086e-01,5.479713678359985352e-01,9.431495666503906250e-01,1.269391179084777832e-01,1.000000000000000000e+00
1.446109414100646973e-01,3.811319470405578613e-01,2.446643710136413574e-01,9.285317659378051758e-01,3.611938357353210449e-01,1.000000000000000000e+00
1.619558632373809814e-01,6.605054140090942383e-01,2.407877892255783081e-01,9.599465131759643555e-01,1.947525143623352051e-01,1.000000000000000000e+00
3.065753281116485596e-01,3.505615890026092529e-01,5.167508721351623535e-01,9.136675000190734863e-01,8.668515086174011230e-01,1.000000000000000000e+00
4.869839847087860107e-01,3.536262810230255127e-01,3.926036953926086426e-01,9.584270119667053223e-01,2.515636086463928223e-01,1.000000000000000000e+00
2.411126941442489624e-01,2.505797445774078369e-01,4.323830008506774902e-01,9.274117350578308105e-01,2.678886651992797852e-01,1.000000000000000000e+00
5.946394801139831543e-01,3.096454739570617676e-01,2.406406402587890625e-01,9.053286314010620117e-01,1.862595081329345703e-01,1.000000000000000000e+00
1.389157623052597046e-01,6.527438759803771973e-01,4.116535484790802002e-01,9.603450894355773926e-01,3.116630315780639648e-01,1.000000000000000000e+00
1.160993427038192749e-01,3.046668171882629395e-01,6.159338355064392090e-01,9.764159917831420898e-01,2.843067646026611328e-01,1.000000000000000000e+00
6.127391457557678223e-01,4.547801613807678223e-01,5.895113348960876465e-01,9.056646227836608887e-01,7.065553069114685059e-01,1.000000000000000000e+00
4.750452935695648193e-01,5.662269592285156250e-01,8.404056727886199951e-02,9.330990314483642578e-01,6.115077137947082520e-01,1.000000000000000000e+00
5.694273710250854492e-01,2.519254982471466064e-01,4.795481562614440918e-01,9.664840698242187500e-01,8.679748177528381348e-01,1.000000000000000000e+00
5.047794580459594727e-01,2.186126708984375000e-01,6.839612722396850586e-01,9.432614445686340332e-01,4.439578056335449219e-01,1.000000000000000000e+00
5.705967545509338379e-01,3.055332303047180176e-01,5.707415938377380371e-01,9.330095648765563965e-01,6.029798388481140137e-01,1.000000000000000000e+00
3.220059275627136230e-01,2.422748208045959473e-01,3.455966114997863770e-01,9.472778439521789551e-01,6.324073076248168945e-01,1.000000000000000000e+00
1.024695485830307007e-01,3.601835966110229492e-01,4.091392159461975098e-01,9.312497973442077637e-01,3.408920764923095703e-01,1.000000000000000000e+00
2.062421739101409912e-01,5.445025563240051270e-01,2.798207104206085205e-01,9.408141970634460449e-01,1.296767592430114746e-01,1.000000000000000000e+00
1.343753933906555176e-01,3.743557333946228027e-01,4.586023092269897461e-01,9.078552722930908203e-01,7.921621799468994141e-01,1.000000000000000000e+00
2.882026731967926025e-01,5.214793086051940918e-01,4.302283823490142822e-01,9.605504870414733887e-01,2.262926697731018066e-01,1.000000000000000000e+00
4.646501243114471436e-01,3.464113473892211914e-01,1.838443279266357422e-01,9.646489620208740234e-01,2.910895943641662598e-01,1.000000000000000000e+00
3.155084550380706787e-01,6.212624907493591309e-01,3.041939735412597656e-01,9.170377850532531738e-01,2.128759026527404785e-01,1.000000000000000000e+00
7.107974886894226074e-01,4.775872528553009033e-01,2.486163973808288574e-01,9.410077929496765137e-01,8.348906636238098145e-01,1.000000000000000000e+00
1.959096491336822510e-01,3.623935580253601074e-01,6.751853823661804199e-01,9.179709553718566895e-01,8.323881030082702637e-01,1.000000000000000000e+00
4.754406511783599854e-01,5.729699134826660156e-01,3.496272563934326172e-01,9.139992594718933105e-01,7.657378315925598145e-01,1.000000000000000000e+00
7.156201004981994629e-01,3.659718036651611328e-01,1.032418534159660339e-01,9.379963874816894531e-01,5.299848318099975586e-01,1.000000000000000000e+00
5.511756539344787598e-01,5.994260907173156738e-01,4.502438008785247803e-01,9.328554868698120117e-01,4.850450158119201660e-01,1.000000000000000000e+00
7.150413393974304199e-01,2.705376744270324707e-01,3.229459822177886963e-01,9.673115015029907227e-01,4.038583636283874512e-01,1.000000000000000000e+00
6.134577393531799316e-01,2.525142431259155273e-01,9.683442115783691406e-02,9.755800962448120117e-01,2.106029391288757324e-01,1.000000000000000000e+00
3.199794292449951172e-01,3.377106189727783203e-01,1.497819423675537109e-01,9.094080328941345215e-01,6.655149459838867188e-01,1.000000000000000000e+00
6.465240120887756348e-01,2.363670319318771362e-01,5.912798643112182617e-01,9.793480038642883301e-01,4.779351949691772461e-01,1.000000000000000000e+00
3.277961313724517822e-01,6.582092046737670898e-01,3.405389785766601562e-01,9.487928152084350586e-01,1.441947817802429199e-01,1.000000000000000000e+00
1.567043066024780273e-01,5.044856667518615723e-01,4.154518246650695801e-01,9.051908850669860840e-01,5.875421762466430664e-01,1.000000000000000000e+00
5.241460204124450684e-01,6.408405303955078125e-01,2.585480809211730957e-01,9.689905047416687012e-01,8.856853842735290527e-01,1.000000000000000000e+00
5.639947652816772461e-01,6.663106083869934082e-01,5.624402761459350586e-01,9.347050189971923828e-01,7.205904722213745117e-01,1.000000000000000000e+00
6.569463610649108887e-01,6.236836910247802734e-01,1.223267316818237305e-01,9.398835897445678711e-01,1.353831887245178223e-01,1.000000000000000000e+00
1.997643709182739258e-01,6.378945112228393555e-01,5.192765593528747559e-01,9.129711389541625977e-01,2.530823945999145508e-01,1.000000000000000000e+00
6.913770437240600586e-01,2.035392969846725464e-01,2.276455163955688477e-01,9.095750451087951660e-01,7.605526447296142578e-01,1.000000000000000000e+00
5.383313298225402832e-01,3.940850794315338135e-01,2.399266958236694336e-01,9.236612915992736816e-01,5.651726722717285156e-01,1.000000000000000000e+00
2.993271946907043457e-01,3.457356393337249756e-01,6.902996897697448730e-01,9.579564332962036133e-01,5.905147790908813477e-01,1.000000000000000000e+00
1.820526123046875000e-01,3.929606676101684570e-01,3.621104955673217773e-01,9.353331923484802246e-01,3.914250135421752930e-01,1.000000000000000000e+00
5.177760720252990723e-01,6.215269565582275391e-01,5.621503591537475586e-01,9.415131211280822754e-01,7.090572714805603027e-01,1.000000000000000000e+00
1.555171608924865723e-01,3.786885738372802734e-01,4.832928180694580078e-01,9.333626627922058105e-01,4.231233596801757812e-01,1.000000000000000000e+00
4.511608481407165527e-01,2.656965851783752441e-01,2.578849792480468750e-01,9.231905341148376465e-01,8.202022910118103027e-01,1.000000000000000000e+00
6.111338138580322266e-01,2.939677238464355469e-01,1.441010236740112305e-01,9.781538248062133789e-01,3.272575139999389648e-01,1.000000000000000000e+00
4.476978182792663574e-01,5.789903402328491211e-01,2.676158547401428223e-01,9.769746065139770508e-01,6.044200062751770020e-01,1.000000000000000000e+00
6.208048462867736816e-01,2.918211817741394043e-01,2.398148626089096069e-01,9.459907412528991699e-01,8.709555268287658691e-01,1.000000000000000000e+00
2.918037772178649902e-01,6.157443523406982422e-01,4.613161981105804443e-01,9.187745451927185059e-01,2.160910964012145996e-01,1.000000000000000000e+00
4.955160617828369141e-01,1.965045183897018433e-01,1.910924911499023438e-01,9.516751170158386230e-01,3.244148492813110352e-01,1.000000000000000000e+00
2.605850398540496826e-01,6.090484261512756348e-01,1.818576455116271973e-01,9.131028652191162109e-01,7.445032000541687012e-01,1.000000000000000000e+00
3.021594285964965820e-01,3.212804794311523438e-01,2.593290209770202637e-01,9.541529417037963867e-01,3.471361398696899414e-01,1.000000000000000000e+00
4.114300310611724854e-01,5.483114719390869141e-01,1.820179671049118042e-01,9.049202799797058105e-01,8.740633726119995117e-01,1.000000000000000000e+00
1.328302025794982910e-01,4.672452509403228760e-01,2.995395660400390625e-01,9.275447726249694824e-01,5.969523787498474121e-01,1.000000000000000000e+00
6.358982324600219727e-01,6.004965901374816895e-01,3.577089309692382812e-01,9.507386088371276855e-01,6.442759633064270020e-01,1.000000000000000000e+00
5.777971744537353516e-01,3.260763287544250488e-01,1.421880722045898438e-01,9.560646414756774902e-01,6.491878032684326172e-01,1.000000000000000000e+00
5.427029132843017578e-01,5.836051702499389648e-01,3.029204905033111572e-01,9.003433585166931152e-01,3.983950018882751465e-01,1.000000000000000000e+00
3.340681493282318115e-01,5.419222712516784668e-01,8.004581183195114136e-02,9.014387130737304688e-01,8.971313834190368652e-01,1.000000000000000000e+00
1.555579006671905518e-01,2.323188185691833496e-01,3.438661396503448486e-01,9.728070497512817383e-01,7.992348670959472656e-01,1.000000000000000000e+00
5.985102653503417969e-01,2.778530120849609375e-01,3.524108529090881348e-01,9.275244474411010742e-01,5.791165828704833984e-01,1.000000000000000000e+00
5.259299278259277344e-01,4.595323503017425537e-01,5.703015923500061035e-01,9.009764194488525391e-01,2.193184494972229004e-01,1.000000000000000000e+00
3.730718195438385010e-01,2.175174206495285034e-01,2.278177589178085327e-01,9.725360274314880371e-01,1.400614380836486816e-01,1.000000000000000000e+00
3.569638431072235107e-01,4.599216282367706299e-01,4.098787307739257812e-01,9.083102345466613770e-01,6.791986823081970215e-01,1.000000000000000000e+00
4.769654870033264160e-01,6.113302111625671387e-01,6.104826927185058594e-01,9.684655070304870605e-01,5.890635848045349121e-01,1.000000000000000000e+00
2.063954919576644897e-01,4.840475916862487793e-01,1.262683272361755371e-01,9.307157397270202637e-01,2.127979993820190430e-01,1.000000000000000000e+00
2.143324017524719238e-01,5.598434209823608398e-01,5.117555260658264160e-01,9.611024260520935059e-01,5.971376299858093262e-01,1.000000000000000000e+00
2.455643266439437866e-01,4.919891953468322754e-01,1.694654077291488647e-01,9.573498368263244629e-01,7.335626482963562012e-01,1.000000000000000000e+00
2.063776701688766479e-01,5.331516265869140625e-01,1.788085699081420898e-01,9.010040163993835449e-01,1.450069546699523926e-01,1.000000000000000000e+00
1.314703822135925293e-01,5.828811526298522949e-01,2.324301600456237793e-01,9.307307004928588867e-01,2.144606113433837891e-01,1.000000000000000000e+00
4.469959437847137451e-01,6.543253660202026367e-01,6.099700927734375000e-01,9.631271958351135254e-01,3.820056915283203125e-01,1.000000000000000000e+00
3.993174433708190918e-01,4.124845266342163086e-01,6.000273227691650391e-01,9.232427477836608887e-01,4.004512429237365723e-01,1.000000000000000000e+00
7.215469479560852051e-01,6.066319346427917480e-01,3.308739662170410156e-01,9.666298031806945801e-01,1.981999278068542480e-01,1.000000000000000000e+00
3.407028913497924805e-01,2.195272445678710938e-01,2.410805225372314453e-01,9.712291359901428223e-01,2.662828564643859863e-01,1.000000000000000000e+00
6.870408058166503906e-01,3.642041385173797607e-01,6.557455062866210938e-01,9.157539010047912598e-01,5.677361488342285156e-01,1.000000000000000000e+00
5.764148235321044922e-01,3.696651458740234375e-01,5.556159615516662598e-01,9.383450746536254883e-01,4.517348408699035645e-01,1.000000000000000000e+00
5.582146644592285156e-01,2.546635270118713379e-01,2.135783731937408447e-01,9.375866055488586426e-01,2.273328900337219238e-01,1.000000000000000000e+00
6.863381266593933105e-01,5.376212000846862793e-01,6.921998858451843262e-01,9.337194561958312988e-01,7.962526679039001465e-01,1.000000000000000000e+00
4.058388769626617432e-01,6.118488311767578125e-01,4.375357329845428467e-01,9.147790670394897461e-01,2.016459703445434570e-01,1.000000000000000000e+00
2.850126326084136963e-01,3.121025264263153076e-01,3.891078829765319824e-01,9.441492557525634766e-01,5.792683362960815430e-01,1.000000000000000000e+00
5.612345337867736816e-01,3.957345485687255859e-01,6.454349756240844727e-01,9.140889048576354980e-01,3.201207518577575684e-01,1.000000000000000000e+00
3.502623140811920166e-01,2.974840402603149414e-01,2.445634007453918457e-01,9.664146900177001953e-01,8.667629957199096680e-01,1.000000000000000000e+00
5.022256970405578613e-01,5.980294942855834961e-01,4.478462636470794678e-01,9.098539352416992188e-01,6.216587424278259277e-01,1.000000000000000000e+00
5.167906880378723145e-01,6.469681262969970703e-01,5.776832103729248047e-01,9.411956667900085449e-01,1.852400302886962891e-01,1.000000000000000000e+00
5.161722898483276367e-01,4.140576124191284180e-01,1.847819536924362183e-01,9.143639802932739258e-01,7.723963260650634766e-01,1.000000000000000000e+00
